Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
17	0.405	0.462	0.501	0.352	0.0339	0.0427	0.003	0.24	1.3	0.02	0.51	0.99	0.009	0.02	0.15
18	0.403	0.458	0.501	0.351	0.0335	0.0423	0.004	0.24	1.3	0.02	0.51	0.99	0.009	0.02	0.15
19	0.401	0.455	0.501	0.35	0.0331	0.0418	0.004	0.24	1.3	0.02	0.51	0.99	0.009	0.02	0.15
20	0.399	0.451	0.501	0.348	0.0328	0.0415	0.005	0.24	1.3	0.02	0.51	0.99	0.009	0.02	0.15
21	0.398	0.448	0.501	0.347	0.0321	0.0408	0.006	0.24	1.3	0.02	0.5	0.99	0.009	0.02	0.15
22	0.397	0.445	0.501	0.346	0.0317	0.0403	0.006	0.24	1.3	0.02	0.5	0.99	0.009	0.02	0.15
23	0.396	0.442	0.5	0.345	0.0315	0.0402	0.006	0.24	1.3	0.03	0.5	0.99	0.009	0.02	0.15
24	0.395	0.44	0.5	0.343	0.0311	0.0397	0.007	0.24	1.3	0.03	0.5	0.99	0.008	0.01	0.15
25	0.394	0.437	0.5	0.342	0.0309	0.0395	0.008	0.25	1.3	0.03	0.5	0.99	0.008	0.01	0.14
26	0.393	0.435	0.5	0.341	0.0306	0.0393	0.009	0.25	1.3	0.03	0.5	0.99	0.008	0.01	0.14
27	0.393	0.432	0.5	0.34	0.0303	0.039	0.01	0.25	1.3	0.03	0.5	0.99	0.008	0.01	0.14
28	0.392	0.43	0.499	0.339	0.0305	0.0394	0.01	0.25	1.2	0.03	0.5	0.99	0.008	0.01	0.15
29	0.389	0.428	0.499	0.34	0.0281	0.0361	0.01	0.25	1.2	0.03	0.5	0.99	0.008	0.01	0.13
30	0.387	0.426	0.499	0.341	0.0267	0.0341	0.009	0.24	1.2	0.03	0.5	0.99	0.007	0.01	0.12
31	0.384	0.425	0.499	0.342	0.0259	0.0328	0.009	0.24	1.2	0.03	0.5	0.99	0.007	0.01	0.12
32	0.382	0.423	0.499	0.342	0.0252	0.0318	0.009	0.24	1.2	0.03	0.5	0.99	0.007	0.01	0.12
33	0.379	0.422	0.499	0.343	0.0245	0.0306	0.008	0.23	1.2	0.03	0.5	0.99	0.007	0.01	0.11
34	0.377	0.42	0.499	0.344	0.0243	0.0301	0.008	0.23	1.2	0.03	0.5	0.99	0.007	0.01	0.11
35	0.375	0.419	0.499	0.345	0.024	0.0296	0.008	0.23	1.2	0.03	0.5	0.99	0.006	0.01	0.11
36	0.373	0.417	0.499	0.346	0.0232	0.0284	0.008	0.23	1.2	0.03	0.5	0.99	0.006	0.01	0.1
37	0.371	0.416	0.499	0.347	0.023	0.0279	0.008	0.23	1.2	0.03	0.5	0.99	0.006	0.01	0.1
38	0.369	0.415	0.499	0.347	0.0227	0.0275	0.007	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
39	0.367	0.414	0.499	0.348	0.0228	0.0275	0.007	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
40	0.366	0.413	0.499	0.349	0.023	0.0275	0.007	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
41	0.364	0.412	0.5	0.349	0.0223	0.0265	0.007	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
42	0.362	0.411	0.5	0.35	0.0225	0.0267	0.006	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
43	0.361	0.41	0.5	0.351	0.0228	0.027	0.006	0.22	1.2	0.03	0.5	0.99	0.006	0.01	0.1
44	0.359	0.409	0.5	0.351	0.022	0.0258	0.006	0.21	1.2	0.03	0.5	0.99	0.006	0.01	0.09
45	0.358	0.408	0.5	0.352	0.0222	0.026	0.005	0.21	1.2	0.03	0.5	0.99	0.006	0.01	0.09
46	0.357	0.407	0.5	0.352	0.0218	0.0253	0.005	0.21	1.2	0.03	0.5	0.99	0.006	0.01	0.09
47	0.356	0.406	0.5	0.352	0.022	0.0255	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.09
48	0.355	0.406	0.5	0.353	0.0233	0.0271	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.1
49	0.354	0.405	0.5	0.353	0.0218	0.0252	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.09
50	0.353	0.404	0.5	0.353	0.0227	0.0261	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.09
51	0.352	0.403	0.5	0.354	0.0235	0.027	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.1
52	0.351	0.403	0.5	0.354	0.0223	0.0255	0.005	0.21	1.2	0.02	0.5	0.99	0.006	0.01	0.09
53	0.35	0.402	0.5	0.354	0.0233	0.0267	0.005	0.2	1.2	0.02	0.5	0.99	0.006	0.01	0.09
