Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
22	0.0815	0.0163	0.432	0.0769	0.0175	0.00293	0.06	0.08	0.11	0.34	0.43	0.56	0.01	0.02	0.02
23	0.0806	0.0157	0.431	0.0768	0.0179	0.00299	0.06	0.08	0.11	0.34	0.43	0.55	0.01	0.02	0.02
24	0.08	0.0158	0.43	0.0757	0.0184	0.00324	0.06	0.08	0.11	0.34	0.43	0.55	0.01	0.02	0.02
25	0.0784	0.0157	0.428	0.0782	0.0186	0.00337	0.06	0.08	0.1	0.34	0.43	0.55	0.02	0.02	0.02
26	0.0783	0.0152	0.427	0.0763	0.0192	0.00338	0.06	0.08	0.1	0.33	0.43	0.55	0.02	0.02	0.02
27	0.0783	0.0151	0.426	0.0778	0.0193	0.00332	0.06	0.08	0.1	0.33	0.43	0.56	0.02	0.02	0.02
28	0.0778	0.0149	0.427	0.0767	0.0196	0.0034	0.06	0.08	0.1	0.33	0.43	0.56	0.02	0.02	0.03
29	0.0776	0.0147	0.425	0.0755	0.0196	0.00312	0.06	0.08	0.1	0.34	0.42	0.54	0.02	0.02	0.03
30	0.0767	0.015	0.426	0.0776	0.0204	0.00359	0.06	0.08	0.1	0.33	0.43	0.55	0.02	0.02	0.03
31	0.0761	0.015	0.425	0.0781	0.0203	0.00324	0.06	0.08	0.1	0.33	0.43	0.55	0.02	0.02	0.03
32	0.0756	0.0147	0.422	0.0779	0.0206	0.00328	0.06	0.08	0.1	0.33	0.42	0.55	0.02	0.02	0.03
33	0.076	0.0146	0.422	0.0762	0.0207	0.00327	0.06	0.08	0.1	0.33	0.42	0.55	0.02	0.02	0.03
34	0.0765	0.0147	0.421	0.0735	0.0206	0.00311	0.06	0.08	0.1	0.33	0.43	0.54	0.02	0.02	0.03
35	0.0765	0.0149	0.42	0.0736	0.0209	0.00303	0.06	0.08	0.1	0.32	0.42	0.54	0.02	0.02	0.03
36	0.0762	0.0151	0.419	0.0747	0.0211	0.00314	0.06	0.08	0.1	0.32	0.42	0.54	0.02	0.02	0.03
37	0.0757	0.0146	0.421	0.0736	0.0214	0.00317	0.06	0.08	0.1	0.33	0.42	0.54	0.02	0.02	0.03
38	0.0754	0.0147	0.422	0.0736	0.0216	0.0033	0.06	0.08	0.1	0.33	0.42	0.54	0.02	0.02	0.03
39	0.077	0.0149	0.421	0.0723	0.0214	0.0037	0.06	0.08	0.1	0.33	0.42	0.54	0.02	0.02	0.03
40	0.078	0.0148	0.423	0.0721	0.0211	0.00293	0.06	0.08	0.1	0.33	0.42	0.53	0.02	0.02	0.03
41	0.0773	0.0151	0.422	0.0729	0.0215	0.00338	0.06	0.08	0.1	0.33	0.42	0.53	0.02	0.02	0.03
42	0.078	0.0152	0.424	0.0715	0.0213	0.00382	0.06	0.08	0.1	0.33	0.43	0.54	0.02	0.02	0.03
43	0.0759	0.0148	0.423	0.0731	0.0212	0.0031	0.06	0.08	0.1	0.33	0.43	0.53	0.02	0.02	0.03
44	0.0735	0.0146	0.421	0.0755	0.0213	0.00333	0.05	0.07	0.1	0.32	0.42	0.54	0.02	0.02	0.03
45	0.0715	0.0145	0.42	0.0752	0.0218	0.00342	0.05	0.07	0.09	0.32	0.42	0.54	0.02	0.02	0.03
46	0.069	0.0142	0.419	0.0755	0.0224	0.00368	0.05	0.07	0.09	0.32	0.42	0.54	0.02	0.02	0.03
47	0.0674	0.0136	0.418	0.0758	0.0227	0.00367	0.05	0.07	0.09	0.32	0.42	0.54	0.02	0.02	0.03
48	0.0658	0.0136	0.416	0.0778	0.0228	0.00354	0.05	0.07	0.09	0.32	0.42	0.54	0.02	0.02	0.03
50	0.0628	0.0132	0.413	0.0797	0.0236	0.0037	0.05	0.06	0.08	0.32	0.41	0.54	0.02	0.02	0.03
51	0.0607	0.0127	0.414	0.0798	0.024	0.00375	0.04	0.06	0.08	0.32	0.41	0.54	0.02	0.02	0.03
52	0.0594	0.0125	0.412	0.0799	0.0243	0.00386	0.04	0.06	0.08	0.32	0.41	0.53	0.02	0.02	0.03
53	0.0578	0.0122	0.41	0.0804	0.0247	0.00396	0.04	0.06	0.08	0.31	0.41	0.54	0.02	0.02	0.03
54	0.0565	0.012	0.409	0.0819	0.0253	0.00402	0.04	0.06	0.07	0.31	0.41	0.54	0.02	0.02	0.03
55	0.0549	0.0118	0.409	0.0833	0.0256	0.00389	0.04	0.06	0.07	0.3	0.41	0.54	0.02	0.03	0.03
56	0.0531	0.0116	0.409	0.0839	0.0265	0.0041	0.04	0.05	0.07	0.3	0.41	0.54	0.02	0.03	0.03
57	0.0522	0.0118	0.407	0.0859	0.0267	0.00429	0.04	0.05	0.07	0.3	0.41	0.53	0.02	0.03	0.03
58	0.0511	0.0117	0.406	0.0872	0.027	0.00446	0.04	0.05	0.07	0.3	0.41	0.54	0.02	0.03	0.03
59	0.0492	0.0115	0.404	0.0877	0.0277	0.00448	0.03	0.05	0.07	0.29	0.41	0.54	0.02	0.03	0.03
60	0.0482	0.0116	0.402	0.0901	0.0285	0.00481	0.03	0.05	0.07	0.29	0.41	0.54	0.02	0.03	0.04
61	0.0468	0.0114	0.4	0.0912	0.0292	0.00494	0.03	0.05	0.06	0.28	0.41	0.54	0.02	0.03	0.04
62	0.0456	0.0115	0.397	0.0922	0.0299	0.0051	0.03	0.05	0.06	0.28	0.4	0.54	0.02	0.03	0.04
63	0.0446	0.0115	0.396	0.0948	0.0304	0.00533	0.03	0.05	0.06	0.28	0.4	0.54	0.02	0.03	0.04
64	0.0435	0.0114	0.395	0.0947	0.0313	0.0053	0.03	0.04	0.06	0.27	0.4	0.54	0.03	0.03	0.04
65	0.0422	0.0112	0.393	0.0958	0.0318	0.00551	0.03	0.04	0.06	0.27	0.4	0.55	0.03	0.03	0.04
66	0.0413	0.0112	0.392	0.0974	0.0325	0.00585	0.03	0.04	0.06	0.27	0.4	0.55	0.03	0.03	0.04
67	0.0403	0.0111	0.391	0.0991	0.0333	0.00619	0.03	0.04	0.06	0.27	0.4	0.54	0.03	0.03	0.04
68	0.0391	0.0111	0.389	0.1	0.0339	0.00636	0.02	0.04	0.06	0.27	0.39	0.55	0.03	0.03	0.04
69	0.0382	0.0109	0.388	0.1	0.0346	0.00648	0.02	0.04	0.06	0.26	0.39	0.54	0.03	0.03	0.05
70	0.0373	0.0109	0.386	0.103	0.0355	0.00691	0.02	0.04	0.06	0.25	0.39	0.55	0.03	0.03	0.05
71	0.0362	0.0108	0.383	0.103	0.036	0.00677	0.02	0.04	0.05	0.25	0.39	0.54	0.03	0.03	0.05
72	0.0354	0.0107	0.381	0.104	0.0369	0.00691	0.02	0.04	0.05	0.25	0.39	0.54	0.03	0.04	0.05
73	0.0346	0.0104	0.381	0.104	0.0378	0.0071	0.02	0.03	0.05	0.25	0.39	0.54	0.03	0.04	0.05
74	0.0336	0.0103	0.379	0.105	0.0382	0.00727	0.02	0.03	0.05	0.24	0.38	0.54	0.03	0.04	0.05
75	0.0327	0.0102	0.379	0.105	0.04	0.00766	0.02	0.03	0.05	0.25	0.39	0.54	0.03	0.04	0.05
76	0.0319	0.01	0.377	0.106	0.0405	0.00782	0.02	0.03	0.05	0.24	0.38	0.54	0.03	0.04	0.05
77	0.0311	0.00997	0.376	0.108	0.0414	0.00795	0.02	0.03	0.05	0.23	0.38	0.54	0.03	0.04	0.06
78	0.0302	0.00992	0.375	0.109	0.043	0.00831	0.02	0.03	0.05	0.23	0.38	0.54	0.03	0.04	0.06
79	0.0294	0.00986	0.373	0.111	0.0433	0.0085	0.02	0.03	0.04	0.23	0.38	0.54	0.03	0.04	0.06
80	0.0284	0.00966	0.371	0.111	0.0449	0.00903	0.02	0.03	0.04	0.22	0.38	0.55	0.04	0.04	0.06
