Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
40	0.135	0.0151	0.465	0.0378	0.00778	0.00122	0.12	0.13	0.16	0.42	0.46	0.52	0.007	0.008	0.01
41	0.134	0.015	0.465	0.0379	0.00796	0.00129	0.12	0.13	0.16	0.42	0.47	0.53	0.007	0.008	0.01
42	0.133	0.0147	0.464	0.0376	0.00833	0.00187	0.12	0.13	0.16	0.42	0.46	0.52	0.007	0.008	0.01
43	0.128	0.0139	0.464	0.0377	0.00801	0.00117	0.11	0.13	0.15	0.42	0.46	0.52	0.007	0.008	0.01
44	0.124	0.0136	0.463	0.0379	0.00812	0.00124	0.11	0.12	0.15	0.41	0.46	0.53	0.007	0.008	0.01
45	0.122	0.0137	0.463	0.0387	0.0082	0.00132	0.1	0.12	0.14	0.42	0.46	0.53	0.007	0.008	0.01
46	0.119	0.0137	0.463	0.04	0.00841	0.00136	0.1	0.12	0.14	0.41	0.46	0.53	0.007	0.008	0.01
47	0.114	0.0134	0.462	0.0393	0.00871	0.00158	0.1	0.11	0.14	0.41	0.46	0.52	0.007	0.008	0.01
48	0.112	0.0131	0.461	0.0397	0.00865	0.00137	0.1	0.11	0.13	0.41	0.46	0.53	0.007	0.008	0.01
49	0.109	0.0131	0.461	0.0411	0.00875	0.00146	0.09	0.11	0.13	0.41	0.46	0.52	0.007	0.008	0.01
50	0.106	0.013	0.459	0.0414	0.00895	0.00143	0.09	0.11	0.13	0.41	0.46	0.52	0.008	0.009	0.01
51	0.103	0.0128	0.459	0.0411	0.00907	0.00147	0.09	0.1	0.12	0.41	0.46	0.52	0.008	0.009	0.01
52	0.1	0.0127	0.459	0.0414	0.00922	0.00157	0.08	0.1	0.12	0.4	0.46	0.52	0.008	0.009	0.01
53	0.0974	0.0127	0.458	0.0427	0.00943	0.00166	0.08	0.1	0.12	0.4	0.46	0.53	0.008	0.009	0.01
54	0.0954	0.0128	0.456	0.0449	0.00961	0.00163	0.08	0.09	0.12	0.4	0.46	0.53	0.008	0.009	0.01
55	0.0931	0.013	0.455	0.0462	0.00967	0.00168	0.08	0.09	0.11	0.4	0.45	0.53	0.008	0.009	0.01
56	0.0902	0.0128	0.454	0.0472	0.00986	0.00166	0.07	0.09	0.11	0.4	0.45	0.53	0.008	0.01	0.01
57	0.0885	0.0127	0.453	0.0461	0.01	0.00167	0.07	0.09	0.11	0.4	0.45	0.53	0.008	0.01	0.01
58	0.086	0.0127	0.451	0.0472	0.0101	0.00177	0.07	0.09	0.11	0.39	0.45	0.53	0.008	0.01	0.01
59	0.0838	0.0125	0.45	0.0484	0.0102	0.00174	0.07	0.08	0.1	0.39	0.45	0.53	0.008	0.01	0.01
60	0.0822	0.0125	0.45	0.0485	0.0106	0.0018	0.07	0.08	0.1	0.39	0.45	0.53	0.009	0.01	0.01
61	0.0805	0.0129	0.449	0.0492	0.0106	0.00179	0.07	0.08	0.1	0.39	0.45	0.52	0.009	0.01	0.01
62	0.0788	0.0129	0.448	0.0489	0.0107	0.00179	0.06	0.08	0.1	0.38	0.45	0.53	0.009	0.01	0.01
63	0.0769	0.0127	0.446	0.0504	0.011	0.00197	0.06	0.08	0.1	0.38	0.45	0.53	0.009	0.01	0.01
64	0.0752	0.0126	0.445	0.0507	0.0112	0.002	0.06	0.07	0.09	0.38	0.45	0.53	0.009	0.01	0.02
65	0.0737	0.0127	0.445	0.0516	0.0113	0.00204	0.06	0.07	0.09	0.38	0.45	0.53	0.009	0.01	0.01
66	0.0722	0.0126	0.445	0.052	0.0117	0.00217	0.06	0.07	0.09	0.38	0.44	0.53	0.01	0.01	0.02
67	0.0707	0.0123	0.444	0.0529	0.0117	0.00206	0.06	0.07	0.09	0.38	0.44	0.53	0.01	0.01	0.02
68	0.0689	0.0125	0.443	0.0538	0.012	0.00208	0.05	0.07	0.09	0.37	0.44	0.53	0.01	0.01	0.02
69	0.0675	0.0126	0.442	0.0541	0.0122	0.00221	0.05	0.07	0.09	0.37	0.44	0.53	0.01	0.01	0.02
70	0.066	0.0124	0.441	0.0552	0.0127	0.00258	0.05	0.07	0.08	0.37	0.44	0.53	0.01	0.01	0.02
71	0.065	0.0125	0.439	0.0556	0.0125	0.00221	0.05	0.06	0.08	0.37	0.44	0.53	0.01	0.01	0.02
72	0.0639	0.0125	0.439	0.0573	0.0127	0.00233	0.05	0.06	0.08	0.37	0.44	0.53	0.01	0.01	0.02
73	0.0624	0.0122	0.437	0.0582	0.013	0.00246	0.05	0.06	0.08	0.36	0.44	0.53	0.01	0.01	0.02
74	0.0612	0.0125	0.437	0.0595	0.013	0.00247	0.05	0.06	0.08	0.36	0.44	0.53	0.01	0.01	0.02
75	0.0598	0.0122	0.437	0.0597	0.0135	0.00252	0.05	0.06	0.08	0.36	0.44	0.53	0.01	0.01	0.02
76	0.0588	0.0122	0.436	0.0605	0.0136	0.0025	0.04	0.06	0.08	0.36	0.44	0.53	0.01	0.01	0.02
77	0.0572	0.0122	0.434	0.0622	0.0139	0.00261	0.04	0.06	0.07	0.35	0.43	0.53	0.01	0.01	0.02
78	0.0562	0.0121	0.433	0.0629	0.0144	0.0027	0.04	0.06	0.07	0.35	0.44	0.53	0.01	0.01	0.02
79	0.0554	0.0123	0.433	0.0643	0.0144	0.00269	0.04	0.06	0.07	0.35	0.44	0.53	0.01	0.01	0.02
80	0.0543	0.0123	0.431	0.0649	0.0147	0.00275	0.04	0.05	0.07	0.35	0.43	0.53	0.01	0.01	0.02
