Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
53	0.0625	0.0104	0.407	0.0584	0.0215	0.00275	0.05	0.06	0.08	0.33	0.41	0.5	0.02	0.02	0.03
54	0.0613	0.0101	0.407	0.0581	0.0221	0.00282	0.05	0.06	0.08	0.33	0.41	0.5	0.02	0.02	0.03
55	0.0596	0.00986	0.404	0.0594	0.0223	0.00286	0.05	0.06	0.07	0.33	0.41	0.5	0.02	0.02	0.03
56	0.0578	0.00959	0.403	0.0602	0.0231	0.00296	0.05	0.06	0.07	0.32	0.4	0.5	0.02	0.02	0.03
57	0.0568	0.00956	0.402	0.0608	0.0232	0.00292	0.05	0.06	0.07	0.32	0.4	0.49	0.02	0.02	0.03
58	0.0555	0.00955	0.4	0.0608	0.0238	0.00308	0.04	0.06	0.07	0.32	0.4	0.49	0.02	0.02	0.03
59	0.0539	0.00947	0.397	0.0619	0.0243	0.00322	0.04	0.05	0.07	0.31	0.4	0.49	0.02	0.02	0.03
60	0.0526	0.0093	0.395	0.0629	0.0247	0.00323	0.04	0.05	0.07	0.31	0.4	0.49	0.02	0.02	0.03
61	0.0515	0.00932	0.393	0.0643	0.0249	0.00328	0.04	0.05	0.07	0.31	0.4	0.49	0.02	0.02	0.03
62	0.0499	0.00927	0.391	0.0656	0.0259	0.00338	0.04	0.05	0.06	0.3	0.4	0.49	0.02	0.03	0.03
63	0.0488	0.00897	0.39	0.0648	0.0263	0.00348	0.04	0.05	0.06	0.3	0.39	0.49	0.02	0.03	0.03
64	0.0473	0.00897	0.388	0.0656	0.0272	0.00354	0.04	0.05	0.06	0.3	0.39	0.49	0.02	0.03	0.03
65	0.0462	0.00885	0.386	0.0663	0.0276	0.00357	0.03	0.05	0.06	0.3	0.39	0.49	0.02	0.03	0.03
66	0.045	0.00862	0.383	0.0662	0.0284	0.00373	0.03	0.05	0.06	0.3	0.39	0.48	0.02	0.03	0.04
67	0.0438	0.00866	0.381	0.0672	0.0293	0.0039	0.03	0.04	0.06	0.3	0.38	0.48	0.02	0.03	0.04
68	0.043	0.00855	0.379	0.0681	0.0297	0.00398	0.03	0.04	0.06	0.29	0.38	0.48	0.03	0.03	0.04
69	0.0424	0.00855	0.379	0.0681	0.03	0.004	0.03	0.04	0.06	0.29	0.38	0.49	0.03	0.03	0.04
70	0.0413	0.00868	0.376	0.0696	0.0309	0.00413	0.03	0.04	0.05	0.29	0.38	0.48	0.03	0.03	0.04
71	0.0405	0.00862	0.374	0.0703	0.0315	0.00415	0.03	0.04	0.05	0.28	0.38	0.48	0.03	0.03	0.04
72	0.0395	0.00832	0.373	0.0707	0.0323	0.00436	0.03	0.04	0.05	0.28	0.38	0.48	0.03	0.03	0.04
73	0.0386	0.0083	0.371	0.0706	0.0334	0.00439	0.03	0.04	0.05	0.28	0.37	0.48	0.03	0.03	0.04
74	0.0376	0.00821	0.368	0.0715	0.0341	0.00457	0.03	0.04	0.05	0.28	0.37	0.48	0.03	0.03	0.04
75	0.0368	0.00817	0.367	0.071	0.0354	0.0048	0.03	0.04	0.05	0.28	0.37	0.47	0.03	0.03	0.04
76	0.0361	0.00817	0.365	0.0718	0.036	0.0048	0.03	0.04	0.05	0.28	0.37	0.47	0.03	0.04	0.04
77	0.0353	0.00803	0.361	0.0727	0.0366	0.00493	0.03	0.04	0.05	0.27	0.36	0.47	0.03	0.04	0.05
78	0.0347	0.00803	0.36	0.0721	0.0378	0.00498	0.02	0.03	0.05	0.27	0.36	0.47	0.03	0.04	0.05
79	0.0341	0.00799	0.358	0.0725	0.0388	0.00515	0.02	0.03	0.05	0.27	0.36	0.47	0.03	0.04	0.05
80	0.0332	0.00788	0.356	0.0735	0.0397	0.00516	0.02	0.03	0.05	0.26	0.36	0.47	0.03	0.04	0.05
