Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
45	0.0515	0.0136	0.397	0.0955	0.0292	0.0049	0.03	0.05	0.07	0.27	0.4	0.54	0.02	0.03	0.04
46	0.078	0.0171	0.406	0.0803	0.0223	0.00358	0.06	0.08	0.11	0.3	0.41	0.54	0.02	0.02	0.03
47	0.0897	0.0197	0.403	0.081	0.0172	0.0028	0.07	0.09	0.12	0.3	0.41	0.53	0.01	0.02	0.02
48	0.0928	0.0206	0.402	0.0821	0.0166	0.00266	0.07	0.09	0.13	0.3	0.41	0.53	0.01	0.02	0.02
49	0.0937	0.0212	0.402	0.0826	0.0166	0.00278	0.07	0.09	0.13	0.3	0.41	0.53	0.01	0.02	0.02
50	0.0939	0.0213	0.401	0.0831	0.0168	0.00292	0.07	0.09	0.13	0.3	0.41	0.53	0.01	0.02	0.02
51	0.0934	0.0214	0.401	0.0832	0.017	0.003	0.07	0.09	0.13	0.3	0.4	0.53	0.01	0.02	0.02
52	0.093	0.0214	0.402	0.0844	0.0172	0.00291	0.07	0.09	0.13	0.3	0.41	0.53	0.01	0.02	0.02
53	0.0918	0.0213	0.401	0.0854	0.0175	0.00315	0.07	0.09	0.13	0.29	0.41	0.53	0.01	0.02	0.02
54	0.0919	0.0212	0.4	0.0847	0.0178	0.00334	0.07	0.09	0.12	0.3	0.41	0.53	0.01	0.02	0.02
55	0.0918	0.0213	0.4	0.0846	0.0179	0.00343	0.07	0.09	0.12	0.3	0.41	0.53	0.01	0.02	0.02
56	0.0912	0.0212	0.4	0.0846	0.0182	0.0037	0.07	0.09	0.12	0.3	0.41	0.53	0.01	0.02	0.02
57	0.0911	0.0211	0.399	0.0837	0.0183	0.00344	0.06	0.09	0.12	0.3	0.4	0.52	0.02	0.02	0.02
58	0.09	0.0211	0.398	0.0836	0.0181	0.00342	0.06	0.09	0.12	0.3	0.4	0.52	0.02	0.02	0.02
59	0.0878	0.0205	0.396	0.0834	0.018	0.00338	0.06	0.09	0.12	0.3	0.4	0.52	0.01	0.02	0.02
60	0.0854	0.0202	0.395	0.0845	0.0183	0.00354	0.06	0.09	0.12	0.29	0.4	0.52	0.02	0.02	0.02
61	0.0832	0.02	0.392	0.0852	0.0182	0.00352	0.06	0.08	0.11	0.29	0.4	0.52	0.02	0.02	0.02
62	0.0807	0.0198	0.391	0.0845	0.0186	0.00373	0.06	0.08	0.11	0.29	0.4	0.51	0.02	0.02	0.02
63	0.0781	0.0192	0.389	0.0862	0.0188	0.00366	0.05	0.08	0.11	0.29	0.4	0.51	0.02	0.02	0.02
64	0.0757	0.0187	0.386	0.0875	0.0192	0.00365	0.05	0.08	0.1	0.28	0.39	0.51	0.02	0.02	0.03
65	0.0731	0.0183	0.385	0.0884	0.0194	0.00374	0.05	0.07	0.1	0.28	0.39	0.51	0.02	0.02	0.03
66	0.0708	0.0178	0.383	0.0886	0.02	0.00397	0.05	0.07	0.1	0.27	0.39	0.51	0.02	0.02	0.03
67	0.0685	0.0174	0.38	0.0899	0.0204	0.00394	0.05	0.07	0.1	0.27	0.39	0.51	0.02	0.02	0.03
68	0.0665	0.0171	0.38	0.0894	0.0208	0.004	0.05	0.07	0.09	0.27	0.39	0.51	0.02	0.02	0.03
69	0.0644	0.0166	0.378	0.09	0.0211	0.00402	0.04	0.06	0.09	0.27	0.39	0.51	0.02	0.02	0.03
70	0.0624	0.0162	0.375	0.0913	0.0215	0.00415	0.04	0.06	0.09	0.26	0.38	0.51	0.02	0.02	0.03
71	0.0605	0.016	0.374	0.0918	0.0221	0.00439	0.04	0.06	0.09	0.26	0.38	0.51	0.02	0.02	0.03
72	0.0589	0.0157	0.372	0.0927	0.0224	0.00438	0.04	0.06	0.08	0.25	0.38	0.51	0.02	0.02	0.03
73	0.0573	0.0154	0.372	0.0933	0.0229	0.00462	0.04	0.06	0.08	0.25	0.38	0.51	0.02	0.02	0.03
74	0.056	0.0151	0.371	0.0936	0.0233	0.0046	0.04	0.06	0.08	0.25	0.38	0.51	0.02	0.02	0.03
75	0.0545	0.0147	0.37	0.0938	0.0239	0.0047	0.03	0.06	0.08	0.25	0.38	0.51	0.02	0.02	0.03
76	0.0532	0.0145	0.369	0.094	0.0241	0.00472	0.03	0.05	0.08	0.25	0.38	0.51	0.02	0.02	0.03
77	0.0519	0.0141	0.368	0.0939	0.0247	0.00487	0.03	0.05	0.07	0.25	0.38	0.51	0.02	0.02	0.03
78	0.0506	0.0137	0.367	0.0942	0.0252	0.0048	0.03	0.05	0.07	0.25	0.37	0.51	0.02	0.02	0.03
79	0.0493	0.0134	0.365	0.0944	0.0259	0.00488	0.03	0.05	0.07	0.24	0.37	0.51	0.02	0.02	0.04
80	0.048	0.0131	0.364	0.0943	0.0263	0.00487	0.03	0.05	0.07	0.24	0.37	0.51	0.02	0.03	0.04
81	0.0466	0.0129	0.364	0.0946	0.027	0.00502	0.03	0.05	0.07	0.24	0.37	0.51	0.02	0.03	0.04
82	0.0457	0.0127	0.363	0.0944	0.0274	0.00507	0.03	0.05	0.07	0.24	0.37	0.51	0.02	0.03	0.04
83	0.0445	0.0124	0.362	0.0951	0.0283	0.00509	0.03	0.04	0.06	0.24	0.37	0.5	0.02	0.03	0.04
84	0.0433	0.0122	0.36	0.0953	0.0288	0.00523	0.03	0.04	0.06	0.24	0.37	0.5	0.02	0.03	0.04
85	0.0423	0.0121	0.359	0.0947	0.03	0.00544	0.03	0.04	0.06	0.23	0.37	0.5	0.02	0.03	0.04
86	0.0415	0.0118	0.358	0.0947	0.0301	0.00538	0.02	0.04	0.06	0.23	0.37	0.5	0.02	0.03	0.04
87	0.0406	0.0116	0.358	0.0949	0.031	0.00564	0.02	0.04	0.06	0.23	0.36	0.5	0.03	0.03	0.04
88	0.0395	0.0114	0.358	0.0957	0.0321	0.00592	0.02	0.04	0.06	0.23	0.36	0.5	0.03	0.03	0.04
89	0.0389	0.0112	0.357	0.0952	0.0327	0.00595	0.02	0.04	0.06	0.23	0.36	0.5	0.03	0.03	0.04
