Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
52	0.14	0.028	0.445	0.0625	0.00879	0.00187	0.11	0.14	0.18	0.37	0.45	0.54	0.007	0.008	0.01
53	0.138	0.0275	0.446	0.0633	0.00901	0.00188	0.11	0.14	0.18	0.37	0.45	0.54	0.007	0.009	0.01
54	0.136	0.0269	0.445	0.0629	0.00922	0.00193	0.1	0.14	0.18	0.37	0.45	0.54	0.007	0.009	0.01
55	0.134	0.0262	0.444	0.0635	0.00938	0.00195	0.1	0.13	0.17	0.37	0.45	0.54	0.007	0.009	0.01
56	0.133	0.0257	0.444	0.0632	0.00957	0.00208	0.1	0.13	0.17	0.37	0.45	0.54	0.008	0.009	0.01
57	0.131	0.025	0.444	0.0633	0.0098	0.00208	0.1	0.13	0.17	0.37	0.45	0.54	0.008	0.009	0.01
58	0.126	0.0241	0.442	0.065	0.00987	0.00207	0.1	0.13	0.16	0.37	0.45	0.54	0.008	0.009	0.01
59	0.121	0.0234	0.44	0.0667	0.0101	0.00218	0.09	0.12	0.16	0.36	0.44	0.54	0.008	0.01	0.01
60	0.116	0.0227	0.439	0.0681	0.0103	0.00215	0.09	0.12	0.15	0.36	0.44	0.54	0.008	0.01	0.01
61	0.112	0.0221	0.437	0.0693	0.0105	0.00224	0.09	0.11	0.14	0.36	0.44	0.54	0.008	0.01	0.01
62	0.107	0.0216	0.435	0.0705	0.0107	0.00239	0.08	0.11	0.14	0.35	0.44	0.54	0.008	0.01	0.02
63	0.103	0.021	0.434	0.0716	0.0111	0.00246	0.08	0.11	0.13	0.35	0.44	0.55	0.009	0.01	0.02
64	0.0995	0.0206	0.432	0.0732	0.0114	0.0026	0.07	0.1	0.13	0.35	0.43	0.55	0.009	0.01	0.02
65	0.0959	0.0201	0.43	0.0745	0.0116	0.00262	0.07	0.1	0.12	0.34	0.43	0.55	0.009	0.01	0.02
66	0.0928	0.0196	0.429	0.0754	0.0119	0.00269	0.07	0.09	0.12	0.34	0.43	0.55	0.009	0.01	0.02
67	0.0894	0.0192	0.427	0.0774	0.0121	0.00279	0.07	0.09	0.12	0.34	0.43	0.55	0.01	0.01	0.02
68	0.0864	0.0189	0.426	0.0799	0.0124	0.00294	0.06	0.09	0.11	0.33	0.43	0.56	0.01	0.01	0.02
69	0.0834	0.0185	0.424	0.082	0.0127	0.00309	0.06	0.08	0.11	0.33	0.43	0.55	0.01	0.01	0.02
70	0.0805	0.018	0.423	0.0828	0.013	0.00317	0.06	0.08	0.11	0.33	0.42	0.55	0.01	0.01	0.02
71	0.0778	0.0178	0.422	0.0845	0.0134	0.00335	0.06	0.08	0.1	0.33	0.42	0.55	0.01	0.01	0.02
72	0.0756	0.0175	0.42	0.0851	0.0134	0.0033	0.05	0.08	0.1	0.32	0.42	0.56	0.01	0.01	0.02
73	0.0729	0.017	0.419	0.087	0.014	0.00353	0.05	0.07	0.1	0.33	0.42	0.56	0.01	0.01	0.02
74	0.0707	0.0167	0.417	0.089	0.0142	0.0036	0.05	0.07	0.1	0.32	0.42	0.56	0.01	0.01	0.02
75	0.0684	0.0165	0.416	0.0909	0.0146	0.00365	0.05	0.07	0.09	0.32	0.41	0.56	0.01	0.01	0.02
76	0.0665	0.0164	0.414	0.0922	0.0148	0.00382	0.05	0.07	0.09	0.32	0.41	0.57	0.01	0.01	0.02
77	0.0644	0.016	0.413	0.0929	0.0154	0.00403	0.05	0.06	0.09	0.31	0.41	0.57	0.01	0.01	0.02
78	0.0626	0.0158	0.412	0.0937	0.0155	0.00392	0.04	0.06	0.09	0.31	0.41	0.56	0.01	0.01	0.02
79	0.0609	0.0155	0.41	0.0945	0.0161	0.00414	0.04	0.06	0.08	0.31	0.41	0.56	0.01	0.02	0.02
80	0.0594	0.0153	0.409	0.0966	0.0162	0.00413	0.04	0.06	0.08	0.3	0.4	0.57	0.01	0.02	0.02
81	0.0575	0.015	0.407	0.0978	0.0167	0.00434	0.04	0.06	0.08	0.3	0.4	0.57	0.01	0.02	0.02
82	0.0561	0.0148	0.406	0.099	0.017	0.00444	0.04	0.06	0.08	0.3	0.4	0.57	0.01	0.02	0.02
83	0.0545	0.0145	0.405	0.0995	0.0175	0.00454	0.04	0.06	0.08	0.3	0.4	0.57	0.01	0.02	0.02
84	0.0529	0.0142	0.404	0.101	0.0178	0.00461	0.04	0.05	0.07	0.29	0.4	0.58	0.01	0.02	0.03
85	0.0518	0.014	0.403	0.101	0.0185	0.00483	0.04	0.05	0.07	0.29	0.4	0.58	0.01	0.02	0.03
86	0.0505	0.0137	0.402	0.102	0.0187	0.00485	0.03	0.05	0.07	0.29	0.4	0.58	0.01	0.02	0.03
87	0.0494	0.0136	0.402	0.101	0.0192	0.00499	0.03	0.05	0.07	0.29	0.4	0.58	0.01	0.02	0.03
88	0.0482	0.0132	0.402	0.102	0.0197	0.00501	0.03	0.05	0.07	0.29	0.4	0.58	0.02	0.02	0.03
89	0.0471	0.0131	0.401	0.103	0.0202	0.00509	0.03	0.05	0.07	0.29	0.4	0.58	0.02	0.02	0.03
