Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
20	0.117	0.018	0.431	0.0485	0.0114	0.00151	0.1	0.12	0.15	0.37	0.43	0.51	0.01	0.01	0.01
21	0.117	0.0181	0.429	0.0492	0.0115	0.00158	0.1	0.12	0.15	0.37	0.43	0.51	0.01	0.01	0.01
22	0.116	0.0181	0.428	0.0487	0.0115	0.00157	0.1	0.12	0.14	0.37	0.43	0.51	0.01	0.01	0.01
23	0.115	0.0183	0.426	0.0488	0.0118	0.00159	0.09	0.11	0.14	0.37	0.43	0.5	0.01	0.01	0.01
24	0.114	0.0183	0.425	0.0493	0.0119	0.00158	0.09	0.11	0.14	0.37	0.43	0.5	0.01	0.01	0.01
25	0.113	0.0184	0.424	0.0503	0.0119	0.00162	0.09	0.11	0.14	0.37	0.43	0.5	0.01	0.01	0.01
26	0.113	0.0185	0.423	0.0492	0.0121	0.0017	0.09	0.11	0.14	0.36	0.42	0.5	0.01	0.01	0.02
27	0.112	0.0184	0.421	0.0498	0.0121	0.00166	0.09	0.11	0.14	0.36	0.42	0.5	0.01	0.01	0.01
28	0.11	0.0189	0.42	0.0522	0.0123	0.00173	0.09	0.11	0.14	0.35	0.42	0.5	0.01	0.01	0.02
29	0.111	0.0191	0.421	0.0506	0.0124	0.00174	0.09	0.11	0.14	0.36	0.42	0.5	0.01	0.01	0.02
30	0.109	0.0193	0.419	0.0526	0.0126	0.00176	0.09	0.11	0.14	0.36	0.42	0.5	0.01	0.01	0.02
31	0.109	0.0189	0.42	0.0525	0.0127	0.00178	0.09	0.11	0.14	0.36	0.42	0.5	0.01	0.01	0.02
32	0.108	0.0194	0.418	0.053	0.0128	0.00184	0.08	0.11	0.14	0.35	0.42	0.5	0.01	0.01	0.02
33	0.108	0.0192	0.416	0.0524	0.0129	0.00177	0.09	0.11	0.14	0.35	0.42	0.5	0.01	0.01	0.02
34	0.107	0.0187	0.415	0.0522	0.0131	0.00184	0.08	0.11	0.14	0.35	0.42	0.5	0.01	0.01	0.02
35	0.106	0.0185	0.415	0.0529	0.0132	0.00185	0.08	0.11	0.14	0.35	0.42	0.5	0.01	0.01	0.02
36	0.105	0.0188	0.416	0.0537	0.0134	0.00185	0.08	0.1	0.14	0.35	0.42	0.5	0.01	0.01	0.02
37	0.104	0.0189	0.414	0.0542	0.0136	0.00189	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
38	0.104	0.019	0.415	0.054	0.0137	0.0019	0.08	0.1	0.14	0.35	0.42	0.5	0.01	0.01	0.02
39	0.103	0.0186	0.413	0.0542	0.0137	0.00191	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
40	0.102	0.0186	0.412	0.0549	0.0139	0.00194	0.08	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
41	0.102	0.0188	0.414	0.0542	0.014	0.00192	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
42	0.102	0.019	0.415	0.0536	0.0141	0.00189	0.08	0.1	0.13	0.35	0.42	0.5	0.01	0.01	0.02
43	0.101	0.0189	0.413	0.0549	0.0142	0.00189	0.08	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
44	0.0993	0.019	0.409	0.0562	0.0143	0.00193	0.08	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
45	0.0983	0.0189	0.408	0.0564	0.0144	0.00198	0.08	0.1	0.13	0.34	0.41	0.5	0.01	0.01	0.02
46	0.147	0.0251	0.42	0.0484	0.0107	0.0014	0.12	0.15	0.19	0.36	0.42	0.5	0.009	0.01	0.01
47	0.172	0.0307	0.418	0.05	0.00853	0.00111	0.13	0.17	0.22	0.36	0.42	0.5	0.007	0.008	0.01
48	0.179	0.0331	0.416	0.0515	0.00823	0.00106	0.14	0.18	0.23	0.35	0.42	0.5	0.007	0.008	0.01
49	0.182	0.0338	0.415	0.0526	0.00816	0.00102	0.14	0.18	0.24	0.35	0.42	0.5	0.007	0.008	0.01
50	0.183	0.0339	0.415	0.0511	0.00822	0.000993	0.14	0.18	0.24	0.35	0.42	0.49	0.007	0.008	0.01
51	0.18	0.034	0.413	0.0516	0.00834	0.000998	0.14	0.18	0.23	0.35	0.42	0.5	0.007	0.008	0.01
52	0.181	0.0344	0.413	0.0518	0.00843	0.00101	0.14	0.18	0.23	0.35	0.42	0.49	0.007	0.008	0.01
53	0.179	0.0344	0.413	0.0519	0.00856	0.000996	0.14	0.18	0.23	0.35	0.42	0.49	0.007	0.008	0.01
54	0.177	0.0337	0.411	0.052	0.00866	0.00102	0.13	0.18	0.23	0.35	0.42	0.49	0.008	0.008	0.01
55	0.175	0.0334	0.412	0.0524	0.0088	0.00102	0.13	0.18	0.22	0.35	0.41	0.49	0.008	0.009	0.01
56	0.173	0.0339	0.411	0.0533	0.00893	0.00104	0.13	0.18	0.22	0.34	0.41	0.49	0.008	0.009	0.01
57	0.172	0.0337	0.41	0.0547	0.00904	0.00106	0.13	0.17	0.22	0.35	0.41	0.5	0.008	0.009	0.01
58	0.168	0.0332	0.408	0.055	0.00908	0.00106	0.13	0.17	0.22	0.35	0.41	0.49	0.008	0.009	0.01
59	0.163	0.0325	0.406	0.0553	0.00914	0.00109	0.12	0.16	0.21	0.34	0.41	0.49	0.008	0.009	0.01
60	0.158	0.0315	0.405	0.0558	0.00932	0.00116	0.12	0.16	0.2	0.34	0.41	0.49	0.008	0.009	0.01
61	0.153	0.0308	0.403	0.0567	0.00946	0.00118	0.11	0.15	0.2	0.34	0.41	0.49	0.008	0.009	0.01
62	0.149	0.0301	0.401	0.0569	0.00968	0.00119	0.11	0.15	0.19	0.33	0.4	0.49	0.008	0.01	0.01
63	0.144	0.0291	0.399	0.0571	0.00986	0.00122	0.11	0.14	0.18	0.33	0.4	0.48	0.008	0.01	0.01
64	0.139	0.0284	0.398	0.0575	0.0101	0.00123	0.1	0.14	0.18	0.33	0.4	0.48	0.009	0.01	0.01
65	0.135	0.0279	0.396	0.0586	0.0103	0.00127	0.1	0.14	0.17	0.32	0.4	0.48	0.009	0.01	0.01
66	0.131	0.0274	0.392	0.0594	0.0105	0.0013	0.1	0.13	0.17	0.32	0.4	0.48	0.009	0.01	0.01
67	0.128	0.027	0.392	0.0594	0.0108	0.00133	0.09	0.13	0.17	0.32	0.4	0.48	0.009	0.01	0.01
68	0.125	0.0263	0.389	0.0601	0.0109	0.00131	0.09	0.13	0.16	0.32	0.39	0.48	0.009	0.01	0.01
69	0.121	0.0258	0.389	0.0601	0.0113	0.00138	0.09	0.12	0.16	0.31	0.39	0.48	0.01	0.01	0.01
70	0.118	0.0254	0.387	0.0606	0.0115	0.00142	0.09	0.12	0.16	0.31	0.39	0.48	0.01	0.01	0.01
71	0.116	0.025	0.386	0.0604	0.0117	0.00146	0.08	0.12	0.15	0.31	0.39	0.48	0.01	0.01	0.01
72	0.113	0.0242	0.385	0.0599	0.012	0.0015	0.08	0.11	0.15	0.31	0.39	0.47	0.01	0.01	0.01
73	0.11	0.0237	0.381	0.0608	0.0123	0.00151	0.08	0.11	0.15	0.31	0.39	0.47	0.01	0.01	0.01
74	0.107	0.0235	0.381	0.0612	0.0126	0.00157	0.08	0.11	0.14	0.3	0.39	0.47	0.01	0.01	0.02
75	0.106	0.0229	0.381	0.0606	0.0129	0.00161	0.08	0.11	0.14	0.31	0.39	0.47	0.01	0.01	0.02
76	0.103	0.0228	0.379	0.0609	0.0132	0.00164	0.07	0.1	0.14	0.3	0.38	0.47	0.01	0.01	0.02
77	0.101	0.0222	0.378	0.0612	0.0135	0.00167	0.07	0.1	0.14	0.3	0.38	0.47	0.01	0.01	0.02
78	0.0992	0.0221	0.377	0.0615	0.0138	0.00172	0.07	0.1	0.13	0.3	0.38	0.47	0.01	0.01	0.02
79	0.0973	0.0217	0.376	0.0619	0.0143	0.00177	0.07	0.1	0.13	0.3	0.38	0.47	0.01	0.01	0.02
80	0.0954	0.0215	0.375	0.0624	0.0147	0.00183	0.07	0.1	0.13	0.3	0.38	0.47	0.01	0.01	0.02
81	0.0934	0.0211	0.373	0.0626	0.015	0.00191	0.07	0.09	0.13	0.29	0.38	0.47	0.01	0.01	0.02
82	0.0914	0.0206	0.371	0.0633	0.0155	0.00192	0.07	0.09	0.12	0.29	0.37	0.47	0.01	0.02	0.02
83	0.0899	0.0204	0.371	0.0627	0.0159	0.00198	0.06	0.09	0.12	0.29	0.37	0.47	0.01	0.02	0.02
84	0.0883	0.0202	0.369	0.063	0.0164	0.00201	0.06	0.09	0.12	0.29	0.37	0.47	0.01	0.02	0.02
85	0.087	0.0199	0.369	0.0628	0.0169	0.00206	0.06	0.09	0.12	0.29	0.37	0.47	0.01	0.02	0.02
86	0.0855	0.0195	0.368	0.0628	0.0171	0.0021	0.06	0.08	0.12	0.29	0.37	0.47	0.01	0.02	0.02
87	0.0843	0.0194	0.367	0.0625	0.0177	0.0021	0.06	0.08	0.11	0.29	0.37	0.46	0.02	0.02	0.02
88	0.0827	0.0191	0.366	0.0631	0.0182	0.00216	0.06	0.08	0.11	0.29	0.37	0.46	0.02	0.02	0.02
89	0.082	0.019	0.366	0.0628	0.0187	0.00222	0.06	0.08	0.11	0.29	0.37	0.46	0.02	0.02	0.02
