Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev	OderivMean	OderivStddev	Value_5th	Value_50th	Value_95th	Deriv_5th	Deriv_50th	Deriv_95th	Oderiv_5th	Oderiv_50th	Oderiv_95th
46	0.14	0.016	0.442	0.039	0.0116	0.00139	0.12	0.14	0.16	0.39	0.44	0.5	0.01	0.01	0.01
47	0.162	0.0187	0.445	0.0394	0.00914	0.00107	0.14	0.16	0.19	0.4	0.45	0.51	0.008	0.009	0.01
48	0.17	0.02	0.447	0.0392	0.00882	0.001	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
49	0.173	0.0201	0.448	0.0399	0.00877	0.000983	0.15	0.17	0.21	0.4	0.45	0.51	0.008	0.009	0.01
50	0.173	0.0198	0.449	0.0389	0.00885	0.000944	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
51	0.172	0.0194	0.45	0.039	0.00906	0.000932	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
52	0.171	0.0191	0.45	0.0387	0.0092	0.000926	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
53	0.17	0.0186	0.451	0.0393	0.00932	0.000926	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
54	0.17	0.0181	0.452	0.0381	0.00954	0.000917	0.15	0.17	0.2	0.4	0.45	0.51	0.008	0.009	0.01
55	0.169	0.0179	0.454	0.0384	0.00969	0.000902	0.15	0.17	0.2	0.4	0.45	0.51	0.009	0.01	0.01
56	0.169	0.0176	0.454	0.0379	0.00978	0.000902	0.15	0.17	0.2	0.4	0.45	0.51	0.009	0.01	0.01
57	0.168	0.0171	0.454	0.0381	0.00992	0.000931	0.15	0.17	0.2	0.4	0.45	0.51	0.009	0.01	0.01
58	0.166	0.0169	0.454	0.0391	0.00985	0.000932	0.15	0.16	0.19	0.4	0.46	0.51	0.009	0.01	0.01
59	0.162	0.0165	0.454	0.0396	0.00989	0.000933	0.14	0.16	0.19	0.4	0.46	0.52	0.009	0.01	0.01
60	0.157	0.0159	0.453	0.0398	0.0101	0.000958	0.14	0.16	0.19	0.4	0.45	0.51	0.009	0.01	0.01
61	0.153	0.0159	0.452	0.0413	0.0101	0.000979	0.13	0.15	0.18	0.4	0.45	0.52	0.009	0.01	0.01
62	0.148	0.0154	0.451	0.0412	0.0103	0.000997	0.13	0.15	0.17	0.4	0.45	0.52	0.009	0.01	0.01
63	0.144	0.0148	0.451	0.0414	0.0105	0.00103	0.13	0.14	0.17	0.4	0.45	0.52	0.009	0.01	0.01
64	0.139	0.0144	0.449	0.0421	0.0108	0.00105	0.12	0.14	0.16	0.4	0.45	0.51	0.01	0.01	0.01
65	0.135	0.0141	0.448	0.0421	0.0109	0.00107	0.12	0.13	0.16	0.4	0.45	0.51	0.01	0.01	0.01
66	0.131	0.0137	0.447	0.0422	0.0112	0.00109	0.11	0.13	0.16	0.39	0.45	0.51	0.01	0.01	0.01
67	0.128	0.0134	0.446	0.0426	0.0114	0.00113	0.11	0.13	0.15	0.39	0.45	0.51	0.01	0.01	0.01
68	0.125	0.0132	0.445	0.043	0.0115	0.00114	0.11	0.12	0.15	0.39	0.45	0.51	0.01	0.01	0.01
69	0.121	0.013	0.444	0.0438	0.0117	0.0012	0.11	0.12	0.14	0.39	0.45	0.51	0.01	0.01	0.01
70	0.118	0.0126	0.442	0.0438	0.012	0.0012	0.1	0.12	0.14	0.39	0.44	0.51	0.01	0.01	0.01
71	0.115	0.0123	0.441	0.0441	0.0122	0.00125	0.1	0.11	0.13	0.39	0.44	0.51	0.01	0.01	0.01
72	0.111	0.0124	0.44	0.0454	0.0125	0.00128	0.1	0.11	0.13	0.38	0.44	0.51	0.01	0.01	0.01
73	0.108	0.012	0.438	0.0455	0.0128	0.00128	0.09	0.11	0.13	0.38	0.44	0.51	0.01	0.01	0.01
74	0.105	0.0119	0.436	0.0452	0.0131	0.00129	0.09	0.11	0.13	0.38	0.44	0.51	0.01	0.01	0.02
75	0.103	0.0117	0.435	0.0465	0.0134	0.00133	0.09	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
76	0.101	0.0117	0.435	0.0471	0.0136	0.00137	0.09	0.1	0.12	0.38	0.44	0.51	0.01	0.01	0.02
77	0.0989	0.0115	0.433	0.0476	0.0139	0.00139	0.08	0.1	0.12	0.37	0.43	0.5	0.01	0.01	0.02
78	0.0965	0.0114	0.431	0.0477	0.0142	0.00145	0.08	0.1	0.12	0.37	0.43	0.5	0.01	0.01	0.02
79	0.094	0.0112	0.43	0.0484	0.0146	0.00152	0.08	0.09	0.11	0.37	0.43	0.5	0.01	0.01	0.02
80	0.0917	0.0111	0.428	0.049	0.0148	0.00154	0.08	0.09	0.11	0.37	0.43	0.5	0.01	0.01	0.02
81	0.0895	0.0109	0.427	0.0487	0.0153	0.00158	0.08	0.09	0.11	0.37	0.43	0.5	0.01	0.02	0.02
82	0.0872	0.0107	0.426	0.0488	0.0156	0.00162	0.07	0.09	0.11	0.37	0.43	0.5	0.01	0.02	0.02
83	0.0853	0.0104	0.424	0.0493	0.0161	0.00165	0.07	0.09	0.1	0.36	0.43	0.5	0.01	0.02	0.02
84	0.0835	0.0103	0.423	0.0502	0.0163	0.00172	0.07	0.08	0.1	0.36	0.42	0.5	0.01	0.02	0.02
85	0.0815	0.0103	0.422	0.0497	0.017	0.00177	0.07	0.08	0.1	0.36	0.42	0.5	0.01	0.02	0.02
86	0.0801	0.0102	0.42	0.0502	0.0172	0.00178	0.07	0.08	0.1	0.36	0.42	0.49	0.02	0.02	0.02
87	0.0785	0.0101	0.418	0.0503	0.0177	0.0018	0.07	0.08	0.09	0.36	0.42	0.49	0.02	0.02	0.02
88	0.0768	0.00994	0.418	0.0506	0.0183	0.00188	0.06	0.08	0.09	0.36	0.42	0.49	0.02	0.02	0.02
89	0.0752	0.00986	0.416	0.0511	0.0188	0.00194	0.06	0.08	0.09	0.35	0.42	0.49	0.02	0.02	0.02
